id;name;type;district_id;latitude;longitude
03859;"Phiêng Ban";Xã;121;21.2431;104.398
03862;"Hang Chú";Xã;121;21.3689;104.289
03865;"Xín Vàng";Xã;121;21.3381;104.356
03868;"Tà Xùa";Xã;121;21.3269;104.49
03869;"Háng Đồng";Xã;121;NULL;NULL
03871;"Bắc Ngà";Xã;121;21.3342;104.215
03874;"Làng Chếu";Xã;121;21.2847;104.369
03877;"Chim Vàn";Xã;121;21.2631;104.297
03880;"Mường Khoa";Xã;121;21.19;104.29
03883;"Song Pe";Xã;121;21.1692;104.432
03886;"Hồng Ngài";Xã;121;21.1669;104.477
03889;"Tạ Khoa";Xã;121;21.1544;104.379
03890;"Hua Nhàn";Xã;121;NULL;NULL
03892;"Phiêng Kôn";Xã;121;21.0853;104.429
03895;"Chiềng Sại";Xã;121;21.0697;104.507
03898;"Phù Yên";"Thị Trấn";122;21.2642;104.644
03901;"Suối Tọ";Xã;122;21.3225;104.584
03904;"Mường Thải";Xã;122;21.3461;104.692
03907;"Mường Cơi";Xã;122;21.3197;104.756
03910;"Quang Huy";Xã;122;21.3028;104.645
03913;"Huy Bắc";Xã;122;21.2625;104.604
03916;"Huy Thượng";Xã;122;21.2781;104.693
03919;"Tân Lang";Xã;122;21.2694;104.77
03922;"Gia Phù";Xã;122;21.2058;104.574
03925;"Tường Phù";Xã;122;21.2106;104.614
03928;"Huy Hạ";Xã;122;21.2294;104.646
03931;"Huy Tân";Xã;122;21.2433;104.688
03934;"Mường Lang";Xã;122;21.2394;104.793
03937;"Suối Bau";Xã;122;21.1889;104.541
03940;"Huy Tường";Xã;122;21.1986;104.671
03943;"Mường Do";Xã;122;21.1958;104.784
03946;"Sập Xa";Xã;122;21.1564;104.537
03949;"Tường Thượng";Xã;122;21.1764;104.63
03952;"Tường Tiến";Xã;122;21.1508;104.675
03955;"Tường Phong";Xã;122;21.1397;104.705
03958;"Tường Hạ";Xã;122;21.1428;104.636
03961;"Kim Bon";Xã;122;21.1225;104.614
03964;"Mường Bang";Xã;122;21.1172;104.819
03967;"Đá Đỏ";Xã;122;21.0867;104.563
03970;"Tân Phong";Xã;122;21.0914;104.718
03973;"Nam Phong";Xã;122;21.0719;104.8
03976;"Bắc Phong";Xã;122;21.0611;104.652
03979;"Mộc Châu";"Thị Trấn";123;20.8533;104.617
03982;"Nt Mộc Châu";"Thị Trấn";123;20.8717;104.708
03985;"Chiềng Sơn";Xã;123;20.7303;104.576
03988;"Tân Hợp";Xã;123;21.0153;104.619
03991;"Qui Hướng";Xã;123;21.01;104.745
03994;"Suối Bàng";Xã;128;20.9814;104.808
03997;"Tân Lập";Xã;123;20.9539;104.587
04000;"Nà Mường";Xã;123;20.9517;104.726
04003;"Tà Lai";Xã;123;20.9603;104.681
04006;"Song Khủa";Xã;128;20.9422;104.889
04009;"Liên Hoà";Xã;128;20.9911;104.875
04012;"Chiềng Hắc";Xã;123;20.9128;104.53
04015;"Hua Păng";Xã;123;20.9083;104.772
04018;"Tô Múa";Xã;128;20.8925;104.848
04021;"Mường Tè";Xã;128;20.8947;104.916
04024;"Chiềng Khừa";Xã;123;20.8325;104.477
04027;"Mường Sang";Xã;123;20.8156;104.589
04030;"Đông Sang";Xã;123;20.8375;104.637
04033;"Phiêng Luông";Xã;123;20.8392;104.72
04036;"Chiềng Khoa";Xã;128;20.8306;104.822
04039;"Mường Men";Xã;128;20.8297;104.913
04042;"Quang Minh";Xã;128;20.8631;104.956
04045;"Lóng Sập";Xã;123;20.7783;104.527
04048;"Vân Hồ";Xã;128;20.7858;104.737
04051;"Lóng Luông";Xã;128;20.7761;104.864
04054;"Chiềng Yên";Xã;128;20.7711;104.96
04056;"Chiềng Xuân";Xã;128;NULL;NULL
04057;"Xuân Nha";Xã;128;20.6725;104.742
04058;"Tân Xuân";Xã;128;NULL;NULL
04060;"Yên Châu";"Thị Trấn";124;21.0469;104.298
04063;"Chiềng Đông";Xã;124;21.1389;104.253
04066;"Sập Vạt";Xã;124;21.0822;104.341
04069;"Chiềng Sàng";Xã;124;21.0719;104.236
04072;"Chiềng Pằn";Xã;124;21.0567;104.265
04075;"Viêng Lán";Xã;124;21.0489;104.286
04078;"Chiềng Hặc";Xã;124;21.0156;104.395
04081;"Mường Lựm";Xã;124;21.0008;104.493
04084;"Chiềng On";Xã;124;20.9783;104.178
04087;"Yên Sơn";Xã;124;21.0325;104.198
04090;"Chiềng Khoi";Xã;124;21.0078;104.309
04093;"Tú Nang";Xã;124;20.9456;104.439
04096;"Lóng Phiêng";Xã;124;20.9214;104.372
04099;"Phiêng Khoài";Xã;124;20.9586;104.281
04102;"Chiềng Tương";Xã;124;20.8511;104.382
04105;"Hát Lót";"Thị Trấn";125;21.1931;104.102
04108;"Chiềng Sung";Xã;125;21.3267;104.079
04111;"Mường Bằng";Xã;125;21.3028;104.038
04114;"Chiềng Chăn";Xã;125;21.3008;104.164
04117;"Mương Tranh";Xã;125;21.2375;103.847
04120;"Chiềng Ban";Xã;125;21.2389;103.933
04123;"Chiềng Mung";Xã;125;21.2094;103.998
04126;"Mường Bon";Xã;125;21.2408;104.072
04129;"Chiềng Chung";Xã;125;21.2061;103.882
04132;"Chiềng Mai";Xã;125;21.2067;103.992
04135;"Hát Lót";Xã;125;21.1786;104.069
04136;"Nà Bó";Xã;125;NULL;NULL
04138;"Cò Nòi";Xã;125;21.135;104.164
04141;"Chiềng Nơi";Xã;125;21.1864;103.782
04144;"Phiêng Cằm";Xã;125;21.1044;103.881
04147;"Chiềng Dong";Xã;125;21.1706;103.94
04150;"Chiềng Kheo";Xã;125;21.1536;103.981
04153;"Chiềng Ve";Xã;125;21.1458;104.025
04156;"Chiềng Lương";Xã;125;21.0822;104.121
04159;"Phiêng Pằn";Xã;125;21.0331;104.067
04162;"Nà Ơt";Xã;125;21.0681;103.974
04165;"Tà Hộc";Xã;125;21.2464;104.219
04168;"Sông Mã";"Thị Trấn";126;21.0525;103.754
04171;"Bó Sinh";Xã;126;21.2839;103.48
04174;"Pú Pẩu";Xã;126;21.255;103.451
04177;"Chiềng Phung";Xã;126;21.2656;103.605
04180;"Chiềng En";Xã;126;21.1989;103.496
04183;"Mường Lầm";Xã;126;21.1925;103.567
04186;"Nậm Ty";Xã;126;21.2;103.676
04189;"Đứa Mòn";Xã;126;21.1125;103.472
04192;"Yên Hưng";Xã;126;21.1322;103.558
04195;"Chiềng Sơ";Xã;126;21.125;103.647
04198;"Nà Ngựu";Xã;126;21.0889;103.734
04201;"Nậm Mằn";Xã;126;23.0614;103.586
04204;"Chiềng Khoong";Xã;126;21.0119;103.802
04207;"Chiềng Cang";Xã;126;20.9989;103.891
04210;"Huổi Một";Xã;126;21.0106;103.662
04213;"Mường Sai";Xã;126;20.985;104.01
04216;"Mường Cai";Xã;126;20.9117;103.736
04219;"Mường Hung";Xã;126;20.9197;103.848
04222;"Chiềng Khương";Xã;126;20.9353;103.976
04225;"Sam Kha";Xã;127;21.0586;103.371
04228;"Púng Bánh";Xã;127;20.9969;103.486
04231;"Xốp Cộp";Xã;127;20.9558;103.619
04234;"Dồm Cang";Xã;127;20.96;103.569
04237;"Nậm Lạnh";Xã;127;20.8617;103.513
04240;"Mường Lèo";Xã;127;20.8986;103.336
04243;"Mường Và";Xã;127;20.8447;103.607
04246;"Mường Lạn";Xã;127;20.7611;103.704
04249;"Yên Thịnh";Phường;132;21.7331;104.925
04252;"Yên Ninh";Phường;132;21.715;104.898
04255;"Minh Tân";Phường;132;21.7239;104.897
04258;"Nguyễn Thái Học";Phường;132;21.7117;104.876
04261;"Đồng Tâm";Phường;132;21.7211;104.914
04264;"Nguyễn Phúc";Phường;132;21.7089;104.868
04267;"Hồng Hà";Phường;132;21.7017;104.874
04270;"Minh Bảo";Xã;132;21.7622;104.905
04273;"Nam Cường";Xã;132;21.7278;104.874
04276;"Tuy Lộc";Xã;132;21.7256;104.851
04279;"Tân Thịnh";Xã;132;21.7125;104.935
04282;"Pú Trạng";Phường;133;21.6017;104.489
04285;"Trung Tâm";Phường;133;21.6036;104.511
04288;"Tân An";Phường;133;21.5917;104.505
04291;"Cầu Thia";Phường;133;21.5875;104.517
04294;"Nghĩa Lợi";Xã;133;21.6125;104.512
04297;"Nghĩa Phúc";Xã;133;21.6203;104.494
04300;"Nghĩa An";Xã;133;21.5811;104.483
04303;"Yên Thế";"Thị Trấn";135;22.0986;104.764
04306;"Tân Phượng";Xã;135;22.2556;104.62
04309;"Lâm Thượng";Xã;135;22.2181;104.677
04312;"Khánh Thiện";Xã;135;22.2342;104.701
04315;"Minh Chuẩn";Xã;135;22.18;104.636
04318;"Mai Sơn";Xã;135;12.1797;104.721
04321;"Khai Trung";Xã;135;22.1775;104.672
04324;"Mường Lai";Xã;135;22.1492;104.819
04327;"An Lạc";Xã;135;22.1439;104.613
04330;"Minh Xuân";Xã;135;22.1503;104.775
04333;"Tô Mậu";Xã;135;22.1369;104.662
04336;"Tân Lĩnh";Xã;135;22.1264;104.72
04339;"Yên Thắng";Xã;135;22.1111;104.747
04342;"Khánh Hoà";Xã;135;22.0839;104.615
04345;"Vĩnh Lạc";Xã;135;22.0972;104.848
04348;"Liễu Đô";Xã;135;22.0825;104.802
04351;"Động Quan";Xã;135;22.0797;104.687
04354;"Tân Lập";Xã;135;22.0525;104.756
04357;"Minh Tiến";Xã;135;22.0492;104.838
04360;"Trúc Lâu";Xã;135;22.0461;104.644
04363;"Phúc Lợi";Xã;135;22.0106;104.7
04366;"Phan Thanh";Xã;135;21.9906;104.798
04369;"An Phú";Xã;135;21.9828;104.836
04372;"Trung Tâm";Xã;135;21.9719;104.752
04375;"Mậu A";"Thị Trấn";136;21.8781;104.696
04378;"Lang Thíp";Xã;136;22.1442;104.434
04381;"Lâm Giang";Xã;136;22.0797;104.521
04384;"Châu Quế Thượng";Xã;136;22.0483;104.419
04387;"Châu Quế Hạ";Xã;136;22.0931;104.487
04390;"An Bình";Xã;136;22.0064;104.575
04393;"Quang Minh";Xã;136;21.9803;104.632
04396;"Đông An";Xã;136;21.9614;104.558
04399;"Đông Cuông";Xã;136;21.9517;104.612
04402;"Phong Dụ Hạ";Xã;136;21.9275;104.456
04405;"Mậu Đông";Xã;136;21.9253;104.663
04408;"Ngòi A";Xã;136;21.2525;104.708
04411;"Xuân Tầm";Xã;136;21.8811;104.518
04414;"Tân Hợp";Xã;136;21.8872;104.586
04417;"An Thịnh";Xã;136;21.8756;104.643
04420;"Yên Thái";Xã;136;21.8881;104.75
04423;"Phong Dụ Thượng";Xã;136;21.8242;104.427
04426;"Yên Hợp";Xã;136;21.8492;104.7
04429;"Đại Sơn";Xã;136;21.8214;104.576
04432;"Yên Hưng";Xã;136;21.8522;104.744
04435;"Đại Phác";Xã;136;21.835;104.645
04438;"Yên Phú";Xã;136;21.8378;104.673
04441;"Xuân Ái";Xã;136;21.8194;104.719
04444;"Hoàng Thắng";Xã;136;21.7922;104.736
04447;"Viễn Sơn";Xã;136;21.7722;104.683
04450;"Mỏ Vàng";Xã;136;21.7353;104.644
04453;"Nà Hẩu";Xã;136;21.7631;104.561
04456;"Mù Cang Chải";"Thị Trấn";137;21.8469;104.092
04459;"Hồ Bốn";Xã;137;21.9092;103.939
04462;"Nậm Có";Xã;137;21.8597;104.305
04465;"Khao Mang";Xã;137;21.8983;104.002
04468;"Mồ Dề";Xã;137;21.8728;104.108
04471;"Chế Cu Nha";Xã;137;21.8494;104.159
04474;"Lao Chải";Xã;137;21.8178;103.997
04477;"Kim Nọi";Xã;137;21.8247;104.079
04480;"Cao Phạ";Xã;137;21.7817;104.242
04483;"La Pán Tẩn";Xã;137;21.8014;104.177
04486;"Dế Xu Phình";Xã;137;21.7789;104.128
04489;"Chế Tạo";Xã;137;21.7081;104.026
04492;"Púng Luông";Xã;137;21.7439;104.193
04495;"Nậm Khắt";Xã;137;21.6894;104.237
04498;"Cổ Phúc";"Thị Trấn";138;21.7639;104.821
04501;"Tân Đồng";Xã;138;21.8514;104.796
04504;"Báo Đáp";Xã;138;21.8236;104.766
04507;"Đào Thịnh";Xã;138;21.8103;104.802
04510;"Việt Thành";Xã;138;21.7925;104.815
04513;"Hòa Cuông";Xã;138;21.7961;104.846
04516;"Minh Quán";Xã;138;21.78;104.858
04519;"Quy Mông";Xã;138;21.7711;104.779
04522;"Cường Thịnh";Xã;138;21.7578;104.875
04525;"Kiên Thành";Xã;138;21.7153;104.73
04528;"Nga Quán";Xã;138;21.7469;104.844
04531;"Y Can";Xã;138;21.7178;104.793
04534;"Minh Tiến";Xã;138;21.7267;104.826
04537;"Lương Thịnh";Xã;138;21.6661;104.771
04540;"Âu Lâu";Xã;132;21.6919;104.842
04543;"Giới Phiên";Xã;132;21.6953;104.89
04546;"Hợp Minh";Xã;132;21.6839;104.864
04549;"Văn Tiến";Xã;132;21.6775;104.936
04552;"Phúc Lộc";Xã;132;21.6736;104.913
04555;"Văn Lãng";Xã;141;21.6683;104.962
04558;"Văn Phú";Xã;132;21.6908;104.917
04561;"Bảo Hưng";Xã;138;21.6692;104.894
04564;"Việt Cường";Xã;138;21.6314;104.849
04567;"Minh Quân";Xã;138;21.6367;104.902
04570;"Hồng Ca";Xã;138;21.5989;104.697
04573;"Hưng Thịnh";Xã;138;21.5961;104.786
04576;"Hưng Khánh";Xã;138;21.5739;104.754
04579;"Việt Hồng";Xã;138;21.5653;104.832
04582;"Vân Hội";Xã;138;21.5828;104.879
04585;"Trạm Tấu";"Thị Trấn";139;21.4614;104.378
04588;"Túc Đán";Xã;139;21.6089;104.371
04591;"Pá Lau";Xã;139;21.5531;104.391
04594;"Xà Hồ";Xã;139;21.5214;104.349
04597;"Phình Hồ";Xã;139;21.5272;104.555
04600;"Trạm Tấu";Xã;139;21.5186;104.434
04603;"Tà Si Láng";Xã;139;21.4706;104.603
04606;"Pá Hu";Xã;139;21.4839;104.457
04609;"Làng Nhì";Xã;139;21.4633;104.518
04612;"Bản Công";Xã;139;21.455;104.345
04615;"Bản Mù";Xã;139;21.4147;104.455
04618;"Hát Lừu";Xã;139;21.4667;104.387
04621;"Nông Trường Liên Sơn";"Thị Trấn";140;21.6522;104.491
04624;"Nông Trường Nghĩa Lộ";"Thị Trấn";140;21.58;104.553
04627;"Nông Trường Trần Phú";"Thị Trấn";140;21.4594;104.761
04630;"Tú Lệ";Xã;140;21.7814;104.301
04633;"Nậm Búng";Xã;140;21.7303;104.347
04636;"Gia Hội";Xã;140;21.7308;104.422
04639;"Sùng Đô";Xã;140;21.7183;104.537
04642;"Nậm Mười";Xã;140;21.7236;104.483
04645;"An Lương";Xã;140;21.6789;104.613
04648;"Nậm Lành";Xã;140;21.6625;104.415
04651;"Sơn Lương";Xã;140;21.6825;104.493
04654;"Suối Quyền";Xã;140;21.6567;104.551
04657;"Suối Giàng";Xã;140;21.6194;104.596
04660;"Sơn A";Xã;140;21.6389;104.497
04663;"Phù Nham";Xã;140;21.6069;104.528
04666;"Nghĩa Sơn";Xã;140;21.6078;104.469
04669;"Suối Bu";Xã;140;21.5419;104.671
04672;"Sơn Thịnh";Xã;140;21.5617;104.589
04675;"Thanh Lương";Xã;140;21.5697;104.521
04678;"Hạnh Sơn";Xã;140;21.5681;104.493
04681;"Phúc Sơn";Xã;140;21.5386;104.487
04684;"Thạch Lương";Xã;140;21.5428;104.511
04687;"Đại Lịch";Xã;140;21.5344;104.806
04690;"Đồng Khê";Xã;140;21.5342;104.637
04693;"Cát Thịnh";Xã;140;21.465;104.674
04696;"Tân Thịnh";Xã;140;21.5061;104.766
04699;"Chấn Thịnh";Xã;140;21.4933;104.844
04702;"Bình Thuận";Xã;140;21.4378;104.863
04705;"Thượng Bằng La";Xã;140;21.3964;104.772
04708;"Minh An";Xã;140;21.3992;104.808
04711;"Nghĩa Tâm";Xã;140;21.3947;104.851
04714;"Yên Bình";"Thị Trấn";141;21.7519;104.963
04717;"Thác Bà";"Thị Trấn";141;21.7444;105.033
04720;"Xuân Long";Xã;141;22.0242;104.91
04723;"Tích Cốc";Xã;141;22.0203;104.976
04726;"Cảm Nhân";Xã;141;21.9736;104.969
04729;"Ngọc Chấn";Xã;141;21.9656;104.903
04732;"Tân Nguyên";Xã;141;21.9361;104.78
04735;"Phúc Ninh";Xã;141;21.9336;104.895
04738;"Bảo Ái";Xã;141;21.9078;104.825
04741;"Mỹ Gia";Xã;141;21.2611;104.95
04744;"Xuân Lai";Xã;141;21.9175;104.969
04747;"Mông Sơn";Xã;141;21.8811;104.911
04750;"Cẩm Ân";Xã;141;21.875;104.866
04753;"Yên Thành";Xã;141;21.8786;104.982
04756;"Tân Hương";Xã;141;21.8322;104.911
04759;"Phúc An";Xã;141;21.8467;105.017
04762;"Bạch Hà";Xã;141;21.815;105.066
04765;"Vũ Linh";Xã;141;21.8111;105.006
04768;"Đại Đồng";Xã;141;21.7761;104.937
04771;"Vĩnh Kiên";Xã;141;21.7736;105.018
04774;"Yên Bình";Xã;141;21.7708;105.062
04777;"Thịnh Hưng";Xã;141;21.7111;104.999
04780;"Hán Đà";Xã;141;21.7214;105.051
04783;"Phú Thịnh";Xã;141;21.7064;104.964
04786;"Đại Minh";Xã;141;21.6956;105.063
04789;"Hòa Bình";Phường;148;20.785;105.319
04792;"Tân Hòa";Phường;148;20.8581;105.332
04795;"Thịnh Lang";Phường;148;20.8414;105.347
04798;"Hữu Nghị";Phường;148;20.8331;105.328
04801;"Tân Thịnh";Phường;148;20.8217;105.329
04804;"Đồng Tiến";Phường;148;20.8289;105.353
04807;"Phương Lâm";Phường;148;20.8136;105.334
04810;"Chăm Mát";Phường;148;20.775;105.332
04813;"Yên Mông";Xã;148;20.9022;105.327
04816;"Sủ Ngòi";Xã;148;20.8217;105.363
04819;"Dân Chủ";Xã;148;20.8003;105.359
04822;"Thái Thịnh";Xã;148;20.7967;105.294
04825;"Hoà Bình";Xã;148;20.8614;105.308
04828;"Thống Nhất";Xã;148;20.7675;105.355
04831;"Đà Bắc";"Thị Trấn";150;20.8778;105.249
04834;"Đồng Nghê";Xã;150;21.0719;104.887
04837;"Suối Nánh";Xã;150;21.0372;104.907
04840;"Giáp Đắt";Xã;150;21.0228;104.981
04843;"Mường Tuổng";Xã;150;20.9994;104.9
04846;"Mường Chiềng";Xã;150;20.9983;104.954
04849;"Tân Pheo";Xã;150;20.9833;105.043
04852;"Đồng Chum";Xã;150;20.9528;104.979
04855;"Tân Minh";Xã;150;20.9206;105.145
04858;"Đoàn Kết";Xã;150;20.9169;105.076
04861;"Đồng Ruộng";Xã;150;20.9047;105.004
04864;"Hào Lý";Xã;150;20.9253;105.264
04867;"Tu Lý";Xã;150;20.8928;105.249
04870;"Trung Thành";Xã;150;20.8742;105.103
04873;"Yên Hòa";Xã;150;20.8528;105.05
04876;"Cao Sơn";Xã;150;20.8494;105.152
04879;"Toàn Sơn";Xã;150;20.8431;105.281
04882;"Tân Dân";Xã;156;20.8272;105.041
04885;"Hiền Lương";Xã;150;20.8392;105.223
04888;"Tiền Phong";Xã;150;20.8017;105.122
04891;"Vầy Nưa";Xã;150;20.7986;105.219
04894;"Kỳ Sơn";"Thị Trấn";151;20.8881;105.354
04897;"Hợp Thịnh";Xã;151;20.9975;105.341
04900;"Phú Minh";Xã;151;20.9939;105.368
04903;"Hợp Thành";Xã;151;20.9494;105.357
04906;"Phúc Tiến";Xã;151;20.9442;105.398
04909;"Dân Hòa";Xã;151;20.9242;105.436
04912;"Mông Hóa";Xã;151;20.9017;105.402
04915;"Dân Hạ";Xã;151;20.8897;105.392
04918;"Trung Minh";Xã;148;20.8614;105.357
04921;"Độc Lập";Xã;151;20.8214;105.403
04924;"Lương Sơn";"Thị Trấn";152;20.8939;105.518
04927;"Yên Trung";Xã;276;20.9942;105.429
04930;"Yên Bình";Xã;276;20.9894;105.458
04933;"Yên Quang";Xã;151;20.9769;105.412
04936;"Tiến Xuân";Xã;276;20.9781;105.48
04939;"Đông Xuân";Xã;275;20.9553;105.503
04942;"Lâm Sơn";Xã;152;20.9122;105.48
04945;"Hòa Sơn";Xã;152;20.9117;105.541
04948;"Trường Sơn";Xã;152;20.8525;105.45
04951;"Tân Vinh";Xã;152;20.8644;105.5
04954;"Nhuận Trạch";Xã;152;20.8664;105.56
04957;"Cao Răm";Xã;152;20.8297;105.509
04960;"Cư Yên";Xã;152;20.8367;105.554
04963;"Hợp Hòa";Xã;152;20.8369;105.526
04966;"Liên Sơn";Xã;152;20.8261;105.599
04969;"Thành Lập";Xã;152;20.8108;105.63
04972;"Tiến Sơn";Xã;152;20.7897;105.586
04975;"Trung Sơn";Xã;152;20.7722;105.622
04978;Bo;"Thị Trấn";153;20.6736;105.531
04981;"Thanh Hà";"Thị Trấn";159;20.5969;105.664
04984;"Đú Sáng";Xã;153;20.7889;105.426
04987;"Bắc Sơn";Xã;153;20.7742;105.52
04990;"Bình Sơn";Xã;153;20.7642;105.479
04993;"Hùng Tiến";Xã;153;20.7686;105.544
04996;"Tân Thành";Xã;152;20.7475;105.601
04999;"Tú Sơn";Xã;153;20.7281;105.406
05002;"Nật Sơn";Xã;153;20.7364;105.554
05005;"Vĩnh Tiến";Xã;153;20.7236;105.447
05008;"Cao Dương";Xã;152;20.7253;105.656
05011;"Sơn Thủy";Xã;153;20.7339;105.501
05014;"Đông Bắc";Xã;153;20.7156;105.461
05017;"Thượng Bì";Xã;153;20.7139;105.521
05020;"Lập Chiệng";Xã;153;20.7078;105.57
05023;"Hợp Châu";Xã;152;20.7086;105.619
05026;"Vĩnh Đồng";Xã;153;20.6978;105.489
05029;"Hạ Bì";Xã;153;20.6908;105.515
05032;"Trung Bì";Xã;153;20.24;105.536
05035;"Kim Sơn";Xã;153;20.6806;105.587
05038;"Hợp Đồng";Xã;153;20.6708;105.476
05041;"Long Sơn";Xã;152;20.6681;105.632
05044;"Thượng Tiến";Xã;153;20.6489;105.438
05047;"Cao Thắng";Xã;152;20.6761;105.664
05050;"Kim Tiến";Xã;153;20.6525;105.5
05053;"Kim Bình";Xã;153;20.6614;105.542
05056;"Hợp Kim";Xã;153;20.6628;105.569
05059;"Thanh Lương";Xã;152;20.6489;105.664
05062;"Hợp Thanh";Xã;152;20.6425;105.643
05065;"Kim Bôi";Xã;153;20.6458;105.546
05068;"Nam Thượng";Xã;153;20.6253;105.596
05071;"Kim Truy";Xã;153;20.6172;105.524
05074;"Thanh Nông";Xã;159;20.6036;105.66
05077;"Cuối Hạ";Xã;153;20.5847;105.542
05080;"Sào Báy";Xã;153;20.5936;105.604
05083;"Mi Hòa";Xã;153;20.5664;105.645
05086;"Nuông Dăm";Xã;153;20.555;105.61
05089;"Cao Phong";"Thị Trấn";154;20.7158;105.324
05092;"Bình Thanh";Xã;154;20.7642;105.264
05095;"Thung Nai";Xã;154;20.7483;105.229
05098;"Bắc Phong";Xã;154;20.7364;105.297
05101;"Thu Phong";Xã;154;20.7389;105.349
05104;"Đông Phong";Xã;154;20.7069;105.354
05107;"Xuân Phong";Xã;154;20.6875;105.386
05110;"Tây Phong";Xã;154;20.685;105.297
05113;"Tân Phong";Xã;154;20.6789;105.341
05116;"Dũng Phong";Xã;154;20.6594;105.336
05119;"Nam Phong";Xã;154;20.64;105.316
05122;"Yên Lập";Xã;154;20.6369;105.366
05125;"Yên Thượng";Xã;154;20.6139;105.373
05128;"Mường Khến";"Thị Trấn";155;20.6211;105.283
05131;"Ngòi Hoa";Xã;155;20.7419;105.166
05134;"Trung Hòa";Xã;155;20.6942;105.229
05137;"Phú Vinh";Xã;155;20.6872;105.169
05140;"Phú Cường";Xã;155;20.6642;105.152
05143;"Mỹ Hòa";Xã;155;20.6603;105.239
05146;"Quy Hậu";Xã;155;20.6306;105.27
05149;"Phong Phú";Xã;155;20.6308;105.212
05152;"Quyết Chiến";Xã;155;20.5819;105.194
05155;"Mãn Đức";Xã;155;20.6039;105.281
05158;"Địch Giáo";Xã;155;20.6067;105.204
05161;"Tuân Lộ";Xã;155;20.6086;105.241
05164;"Tử Nê";Xã;155;20.5867;105.288
05167;"Thanh Hối";Xã;155;20.5731;105.311
05170;"Ngọc Mỹ";Xã;155;20.5503;105.358
05173;"Đông Lai";Xã;155;20.5581;105.336
05176;"Lũng Vân";Xã;155;20.5636;105.181
05179;"Bắc Sơn";Xã;155;20.58;105.137
05182;"Quy Mỹ";Xã;155;20.5814;105.219
05185;"Do Nhân";Xã;155;20.5606;105.239
05188;"Nam Sơn";Xã;155;20.5433;105.166
05191;"Lỗ Sơn";Xã;155;20.5319;105.264
05194;"Ngổ Luông";Xã;155;20.4972;105.255
05197;"Gia Mô";Xã;155;20.5086;105.284
05200;"Mai Châu";"Thị Trấn";156;20.6644;105.091
05203;"Tân Mai";Xã;156;20.7694;105.063
05206;"Phúc Sạn";Xã;156;20.7592;105.031
05209;"Pà Cò";Xã;156;20.7403;105.908
05212;"Hang Kia";Xã;156;20.7372;104.88
05215;"Ba Khan";Xã;156;20.7225;105.105
05218;"Tân Sơn";Xã;156;20.7194;104.971
05221;"Đồng Bảng";Xã;156;20.7189;105.035
05224;"Cun Pheo";Xã;156;20.6928;104.884
05227;"Bao La";Xã;156;20.6908;104.967
05230;"Piềng Vế";Xã;156;20.6853;104.935
05233;"Tòng Đậu";Xã;156;20.6917;105.084
05236;"Nà Mèo";Xã;156;20.6769;105.025
05239;"Thung Khe";Xã;156;20.6533;105.131
05242;"Nà Phòn";Xã;156;20.6653;105.057
05245;"Săm Khóe";Xã;156;20.6481;104.976
05248;"Chiềng Châu";Xã;156;20.6406;105.066
05251;"Mai Hạ";Xã;156;20.6267;105.048
05254;"Nong Luông";Xã;156;20.6194;105.124
05257;"Mai Hịch";Xã;156;20.6111;104.996
05260;"Pù Pin";Xã;156;20.6053;105.096
05263;"Vạn Mai";Xã;156;20.5867;105.04
05266;"Vụ Bản";"Thị Trấn";157;20.4647;105.436
05269;"Quý Hòa";Xã;157;20.6033;105.473
05272;"Miền Đồi";Xã;157;20.5756;105.405
05275;"Mỹ Thành";Xã;157;20.5656;105.524
05278;"Tuân Đạo";Xã;157;20.5703;105.439
05281;"Văn Nghĩa";Xã;157;20.5442;105.478
05284;"Văn Sơn";Xã;157;20.5386;105.391
05287;"Tân Lập";Xã;157;20.5467;105.442
05290;"Nhân Nghĩa";Xã;157;20.5228;105.431
05293;"Thượng Cốc";Xã;157;20.5069;105.379
05296;"Phú Lương";Xã;157;20.4872;105.331
05299;"Phúc Tuy";Xã;157;20.5008;105.349
05302;"Xuất Hóa";Xã;157;20.4881;105.417
05305;"Yên Phú";Xã;157;20.4919;105.466
05308;"Bình Hẻm";Xã;157;20.49;105.534
05311;"Chí Thiện";Xã;157;20.4744;105.374
05314;"Bình Cảng";Xã;157;20.465;105.494
05317;"Bình Chân";Xã;157;20.4569;105.526
05320;"Định Cư";Xã;157;20.4572;105.409
05323;"Chí Đạo";Xã;157;20.4583;105.379
05326;"Liên Vũ";Xã;157;20.4597;105.461
05329;"Ngọc Sơn";Xã;157;10.4383;105.339
05332;"Hương Nhượng";Xã;157;20.4408;105.437
05335;"Vũ Lâm";Xã;157;20.4428;105.486
05338;"Tự Do";Xã;157;20.415;105.344
05341;"Yên Nghiệp";Xã;157;20.405;105.543
05344;"Tân Mỹ";Xã;157;20.4067;105.47
05347;"Ân Nghĩa";Xã;157;20.4011;105.505
05350;"Ngọc Lâu";Xã;157;20.4106;105.41
05353;"Hàng Trạm";"Thị Trấn";158;20.3961;105.613
05356;"Lạc Sỹ";Xã;158;20.5197;105.575
05359;"Lạc Hưng";Xã;158;20.4906;105.662
05362;"Lạc Lương";Xã;158;20.4761;105.607
05365;"Bảo Hiệu";Xã;158;20.4494;105.639
05368;"Đa Phúc";Xã;158;20.4422;105.579
05371;"Hữu Lợi";Xã;158;20.4161;105.664
